,lat,lon,mci,neighbourhood,occurrencedate,occurrenceday,occurrencehour,occurrencemonth,occurrenceyear,offence,premisetype,reporteddate,reportedday,reporteddayofweek,reporteddayofyear,reportedhour,reportedmonth,reportedyear
1011,43.6590996,-79.3821182,Assault,Church-Yonge Corridor (75),1402230600000,8.0,12,June,2014.0,Assault,Outside,1402233060000,8,Sunday    ,159,13,June,2014
1012,43.6969719,-79.4443741,Assault,Briar Hill-Belgravia (108),1405593000000,17.0,10,July,2014.0,Assault,Commercial,1405641600000,18,Friday    ,199,0,July,2014
1013,43.7621078,-79.4161835,Assault,Lansing-Westgate (38),1402260900000,8.0,20,June,2014.0,Assault,House,1402260960000,8,Sunday    ,159,20,June,2014
1014,43.6579094,-79.3815842,Break and Enter,Church-Yonge Corridor (75),1402272000000,9.0,0,June,2014.0,B&E,Other,1402278240000,9,Monday    ,160,1,June,2014
1015,43.6429634,-79.436264,Assault,Roncesvalles (86),1402266600000,8.0,22,June,2014.0,Assault,Outside,1402268760000,8,Sunday    ,159,23,June,2014
1016,43.6590424,-79.3525162,Break and Enter,South Riverdale (70),1402303200000,9.0,8,June,2014.0,B&E,House,1402309860000,9,Monday    ,160,10,June,2014
1017,43.699131,-79.2543335,Assault,Birchcliffe-Cliffside (122),1402295400000,9.0,6,June,2014.0,Assault With Weapon,Apartment,1402344900000,9,Monday    ,160,20,June,2014
1018,43.6157379,-79.4882278,Assault,Mimico (includes Humber Bay Shores) (17),1402350720000,9.0,21,June,2014.0,Assault,Apartment,1402350720000,9,Monday    ,160,21,June,2014
1019,43.7573395,-79.4098816,Assault,Willowdale East (51),1401120600000,26.0,16,May,2014.0,Assault,Outside,1401906540000,4,Wednesday ,155,18,June,2014
1020,43.7541924,-79.51371,Assault,Glenfield-Jane Heights (25),1403974800000,28.0,17,June,2014.0,Assault,Apartment,1404040560000,29,Sunday    ,180,11,June,2014
1021,43.6487656,-79.3963776,Assault,Kensington-Chinatown (78),1404351000000,3.0,1,July,2014.0,Assault,Commercial,1404437580000,4,Friday    ,185,1,July,2014
1022,43.7509613,-79.5411224,Robbery,Humbermede (22),1399637400000,9.0,12,May,2014.0,Robbery - Swarming,Outside,1399641360000,9,Friday    ,129,13,May,2014
1023,43.6638527,-79.4024124,Break and Enter,University (79),1402389900000,10.0,8,June,2014.0,B&E,Apartment,1402424520000,10,Tuesday   ,161,18,June,2014
1024,43.6498985,-79.3911362,Assault,Kensington-Chinatown (78),1403077140000,18.0,7,June,2014.0,Assault,Commercial,1403077140000,18,Wednesday ,169,7,June,2014
1025,43.6356773,-79.3983612,Assault,Waterfront Communities-The Island (77),1403100600000,18.0,14,June,2014.0,Assault,Outside,1403101620000,18,Wednesday ,169,14,June,2014
1026,43.766674,-79.2769699,Assault,Dorset Park (126),1403089200000,18.0,11,June,2014.0,Assault,Other,1403098980000,18,Wednesday ,169,13,June,2014
1027,43.7535286,-79.2553635,Theft Over,Bendale (127),1395241200000,19.0,15,March,2014.0,Theft Over,Outside,1395300120000,20,Thursday  ,79,7,March,2014
1028,43.770359,-79.3712692,Assault,Bayview Village (52),1395939300000,27.0,16,March,2014.0,Assault - Resist/ Prevent Seiz,Commercial,1395939480000,27,Thursday  ,86,16,March,2014
1029,43.7013321,-79.296936,Break and Enter,Taylor-Massey (61),1395871200000,26.0,22,March,2014.0,B&E,Commercial,1395942660000,27,Thursday  ,86,17,March,2014
1030,43.760498,-79.3882446,Break and Enter,St.Andrew-Windfields (40),1395919800000,27.0,11,March,2014.0,B&E,Apartment,1395931440000,27,Thursday  ,86,14,March,2014
1031,43.6957321,-79.3137131,Break and Enter,Woodbine-Lumsden (60),1396828980000,7.0,0,April,2014.0,B&E W'Intent,House,1396828980000,7,Monday    ,97,0,April,2014
1032,43.7376976,-79.3409805,Break and Enter,Banbury-Don Mills (42),1389078300000,7.0,7,January,2014.0,B&E,Apartment,1389174660000,8,Wednesday ,8,9,January,2014
1033,43.6702614,-79.3704071,Break and Enter,Cabbagetown-South St.James Town (71),1395217800000,19.0,8,March,2014.0,B&E,Apartment,1395344880000,20,Thursday  ,79,19,March,2014
1034,43.7062988,-79.2753296,Assault,Clairlea-Birchmount (120),1394457720000,10.0,13,March,2014.0,Assault,House,1394463660000,10,Monday    ,69,15,March,2014
1035,43.6530304,-79.5725479,Robbery,Eringate-Centennial-West Deane (11),1394489640000,10.0,22,March,2014.0,Robbery - Mugging,Outside,1394489640000,10,Monday    ,69,22,March,2014
1036,43.760498,-79.3882446,Break and Enter,St.Andrew-Windfields (40),1394456400000,10.0,13,March,2014.0,B&E,Apartment,1394472900000,10,Monday    ,69,17,March,2014
1037,43.6922798,-79.263382,Assault,Birchcliffe-Cliffside (122),1395208800000,19.0,6,March,2014.0,Assault,House,1395247920000,19,Wednesday ,78,16,March,2014
1038,43.7475204,-79.2848358,Assault,Dorset Park (126),1395662700000,24.0,12,March,2014.0,Assault,Other,1395662820000,24,Monday    ,83,12,March,2014
1039,43.6552467,-79.4183273,Break and Enter,Palmerston-Little Italy (80),1395640800000,24.0,6,March,2014.0,B&E W'Intent,Commercial,1395660180000,24,Monday    ,83,11,March,2014
1040,43.740551,-79.2927856,Assault,Wexford/Maryvale (119),1395665100000,24.0,12,March,2014.0,Assault,Outside,1395665100000,24,Monday    ,83,12,March,2014
1041,43.7695351,-79.3472977,Assault,Henry Farm (53),1395823500000,26.0,8,March,2014.0,Assault,Apartment,1395864480000,26,Wednesday ,85,20,March,2014
1042,43.7190971,-79.5168457,Break and Enter,Downsview-Roding-CFB (26),1395891180000,27.0,3,March,2014.0,B&E,Commercial,1395908220000,27,Thursday  ,86,8,March,2014
1043,43.6639481,-79.4185715,Assault,Annex (95),1395950100000,27.0,19,March,2014.0,Assault,Other,1395952800000,27,Thursday  ,86,20,March,2014
1044,43.6751671,-79.3938446,Assault,Annex (95),1395948600000,27.0,19,March,2014.0,Assault With Weapon,Outside,1395961560000,27,Thursday  ,86,23,March,2014
1045,43.6751671,-79.3938446,Assault,Annex (95),1395948600000,27.0,19,March,2014.0,Assault With Weapon,Outside,1395961560000,27,Thursday  ,86,23,March,2014
1046,43.7470436,-79.2098083,Assault,Guildwood (140),1395963000000,27.0,23,March,2014.0,Assault With Weapon,Commercial,1395963120000,27,Thursday  ,86,23,March,2014
1047,43.6557198,-79.3837662,Assault,Bay Street Corridor (76),1396880700000,7.0,14,April,2014.0,Assault,Other,1396881000000,7,Monday    ,97,14,April,2014
1048,43.6243668,-79.4929886,Assault,Mimico (includes Humber Bay Shores) (17),1396875600000,7.0,13,April,2014.0,Assault,Apartment,1396876320000,7,Monday    ,97,13,April,2014
1049,43.7040405,-79.5092392,Break and Enter,Weston (113),1396860300000,7.0,8,April,2014.0,B&E,House,1396878120000,7,Monday    ,97,13,April,2014
1050,43.7444992,-79.2635345,Break and Enter,Bendale (127),1395414000000,21.0,15,March,2014.0,B&E,House,1395428580000,21,Friday    ,80,19,March,2014
1051,43.7078476,-79.3019409,Assault,O'Connor-Parkview (54),1396598400000,4.0,8,April,2014.0,Assault,Apartment,1396599360000,4,Friday    ,94,8,April,2014
1052,43.8017654,-79.2166977,Assault,Malvern (132),1396627800000,4.0,16,April,2014.0,Assault,House,1396628640000,4,Friday    ,94,16,April,2014
1053,43.7943611,-79.3473969,Robbery,Hillcrest Village (48),1396828500000,6.0,23,April,2014.0,Robbery - Swarming,Apartment,1396828500000,6,Sunday    ,96,23,April,2014
1054,43.7086678,-79.2534103,Assault,Birchcliffe-Cliffside (122),1322736600000,1.0,10,December,2011.0,Assault,House,1397472660000,14,Monday    ,104,10,April,2014
1055,43.6415863,-79.5282669,Assault,Islington-City Centre West (14),1397478600000,14.0,12,April,2014.0,Assault,House,1397483220000,14,Monday    ,104,13,April,2014
1056,43.6851959,-79.4520874,Break and Enter,Caledonia-Fairbank (109),1397485800000,14.0,14,April,2014.0,B&E,House,1397501280000,14,Monday    ,104,18,April,2014
1057,43.7842865,-79.1342316,Robbery,Rouge (131),1398199200000,22.0,20,April,2014.0,Robbery - Mugging,Outside,1398199680000,22,Tuesday   ,112,20,April,2014
1058,43.7813377,-79.412674,Assault,Newtonbrook East (50),1398193200000,22.0,19,April,2014.0,Assault With Weapon,Apartment,1398195000000,22,Tuesday   ,112,19,April,2014
1059,43.7813377,-79.412674,Assault,Newtonbrook East (50),1398193200000,22.0,19,April,2014.0,Assault,Apartment,1398195000000,22,Tuesday   ,112,19,April,2014
1060,43.7861862,-79.4747543,Break and Enter,York University Heights (27),1399267020000,5.0,5,May,2014.0,B&E,Commercial,1399267020000,5,Monday    ,125,5,May,2014
1061,43.6666222,-79.4117889,Assault,Annex (95),1399286400000,5.0,10,May,2014.0,Assault,Other,1399286400000,5,Monday    ,125,10,May,2014
1062,43.6932449,-79.2872391,Break and Enter,Oakridge (121),1399279500000,5.0,8,May,2014.0,B&E,Apartment,1399327560000,5,Monday    ,125,22,May,2014
1063,43.7110825,-79.2698059,Break and Enter,Clairlea-Birchmount (120),1399278600000,5.0,8,May,2014.0,B&E,Apartment,1399321980000,5,Monday    ,125,20,May,2014
1064,43.6535034,-79.3742905,Assault,Church-Yonge Corridor (75),1399322400000,5.0,20,May,2014.0,Assault,Outside,1399324740000,5,Monday    ,125,21,May,2014
1065,43.6896744,-79.4524918,Assault,Caledonia-Fairbank (109),1398652740000,28.0,2,April,2014.0,Assault,House,1398658440000,28,Monday    ,118,4,April,2014
1066,43.6439705,-79.3887177,Assault,Waterfront Communities-The Island (77),1398663000000,28.0,5,April,2014.0,Assault With Weapon,Apartment,1398665820000,28,Monday    ,118,6,April,2014
1067,43.694931,-79.3060226,Assault,Woodbine-Lumsden (60),1398702600000,28.0,16,April,2014.0,Assault With Weapon,Outside,1398706200000,28,Monday    ,118,17,April,2014
1068,43.7685089,-79.1888199,Assault,West Hill (136),1398707700000,28.0,17,April,2014.0,Assault,Commercial,1398707700000,28,Monday    ,118,17,April,2014
1069,43.7338295,-79.3455887,Robbery,Banbury-Don Mills (42),1399273200000,5.0,7,May,2014.0,Robbery - Financial Institute,Commercial,1399273980000,5,Monday    ,125,7,May,2014
1070,43.7338295,-79.3455887,Robbery,Banbury-Don Mills (42),1399273200000,5.0,7,May,2014.0,Robbery - Financial Institute,Commercial,1399273980000,5,Monday    ,125,7,May,2014
1071,43.7415009,-79.3142395,Assault,Parkwoods-Donalda (45),1399301580000,5.0,14,May,2014.0,Assault - Resist/ Prevent Seiz,Commercial,1399301580000,5,Monday    ,125,14,May,2014
1072,43.7415009,-79.3142395,Assault,Parkwoods-Donalda (45),1399301580000,5.0,14,May,2014.0,Assault - Resist/ Prevent Seiz,Commercial,1399301580000,5,Monday    ,125,14,May,2014
1073,43.6542892,-79.4068375,Assault,Kensington-Chinatown (78),1397466000000,14.0,9,April,2014.0,Assault,Apartment,1397658180000,16,Wednesday ,106,14,April,2014
1074,43.8121414,-79.3019485,Break and Enter,Milliken (130),1400389140000,18.0,4,May,2014.0,B&E,Commercial,1400389140000,18,Sunday    ,138,4,May,2014
1075,43.7253227,-79.5885162,Assault,West Humber-Clairville (1),1400414580000,18.0,12,May,2014.0,Assault,House,1400414580000,18,Sunday    ,138,12,May,2014
1076,43.7293587,-79.3283997,Assault,Banbury-Don Mills (42),1400448480000,18.0,21,May,2014.0,Assault,Outside,1400448480000,18,Sunday    ,138,21,May,2014
1077,43.6466064,-79.3897705,Assault,Waterfront Communities-The Island (77),1400453760000,18.0,22,May,2014.0,Assault,Outside,1400453760000,18,Sunday    ,138,22,May,2014
1078,43.6928711,-79.2890244,Robbery,Oakridge (121),1400971500000,24.0,22,May,2014.0,Robbery - Mugging,Outside,1400974320000,24,Saturday  ,144,23,May,2014
1079,43.7543449,-79.3140182,Assault,Wexford/Maryvale (119),1402981200000,17.0,5,June,2014.0,Assault,Apartment,1402985400000,17,Tuesday   ,168,6,June,2014
1080,43.7212753,-79.5457153,Robbery,Elms-Old Rexdale (5),1403020200000,17.0,15,June,2014.0,Robbery - Other,Outside,1403023200000,17,Tuesday   ,168,16,June,2014
1081,43.682354,-79.4005432,Assault,Casa Loma (96),1391216400000,1.0,1,February,2014.0,Assault,Apartment,1403047920000,17,Tuesday   ,168,23,June,2014
1082,43.7329559,-79.5542755,Break and Enter,Thistletown-Beaumond Heights (3),1403660640000,25.0,1,June,2014.0,B&E,Commercial,1403660760000,25,Wednesday ,176,1,June,2014
1083,43.6904297,-79.5028381,Robbery,Mount Dennis (115),1403699100000,25.0,12,June,2014.0,Robbery - Taxi,Outside,1403704860000,25,Wednesday ,176,14,June,2014
1084,43.6904297,-79.5028381,Robbery,Mount Dennis (115),1403699100000,25.0,12,June,2014.0,Robbery - Swarming,Outside,1403704860000,25,Wednesday ,176,14,June,2014
1085,43.7619209,-79.5188217,Robbery,Black Creek (24),1400285100000,17.0,0,May,2014.0,Robbery - Mugging,Apartment,1400285280000,17,Saturday  ,137,0,May,2014
1086,43.7619209,-79.5188217,Robbery,Black Creek (24),1400285100000,17.0,0,May,2014.0,Robbery - Mugging,Apartment,1400285280000,17,Saturday  ,137,0,May,2014
1087,43.6645927,-79.4293365,Robbery,Dovercourt-Wallace Emerson-Junction (93),1400253000000,16.0,15,May,2014.0,Robbery - Mugging,Outside,1400333940000,17,Saturday  ,137,13,May,2014
1088,43.7764511,-79.3664017,Assault,Bayview Village (52),1400344500000,17.0,16,May,2014.0,Assault,House,1400344500000,17,Saturday  ,137,16,May,2014
1089,43.7764511,-79.3664017,Assault,Bayview Village (52),1400344500000,17.0,16,May,2014.0,Assault With Weapon,House,1400344500000,17,Saturday  ,137,16,May,2014
1090,43.7013283,-79.5486755,Assault,Kingsview Village-The Westway (6),1400348760000,17.0,17,May,2014.0,Assault,Commercial,1400366040000,17,Saturday  ,137,22,May,2014
1091,43.6551514,-79.3749695,Assault,Church-Yonge Corridor (75),1400894580000,24.0,1,May,2014.0,Assault,Apartment,1400894580000,24,Saturday  ,144,1,May,2014
1092,43.6888924,-79.5040054,Assault,Mount Dennis (115),1400912400000,24.0,6,May,2014.0,Assault,Apartment,1400912520000,24,Saturday  ,144,6,May,2014
1093,43.6954193,-79.4515686,Break and Enter,Briar Hill-Belgravia (108),1400901180000,24.0,3,May,2014.0,B&E,Commercial,1400901300000,24,Saturday  ,144,3,May,2014
1094,43.6582146,-79.3778534,Break and Enter,Church-Yonge Corridor (75),1400938200000,24.0,13,May,2014.0,B&E,Other,1400938500000,24,Saturday  ,144,13,May,2014
1095,43.7022209,-79.297287,Assault,O'Connor-Parkview (54),1400959920000,24.0,19,May,2014.0,Assault,Apartment,1400966820000,24,Saturday  ,144,21,May,2014
1096,43.7140083,-79.5650101,Break and Enter,Rexdale-Kipling (4),1403005680000,17.0,11,June,2014.0,B&E,House,1403005680000,17,Tuesday   ,168,11,June,2014
1097,43.6449738,-79.4150772,Break and Enter,Trinity-Bellwoods (81),1403667900000,25.0,3,June,2014.0,B&E,Commercial,1403667900000,25,Wednesday ,176,3,June,2014
1098,43.641613,-79.5552444,Break and Enter,Islington-City Centre West (14),1403658000000,25.0,1,June,2014.0,B&E,House,1403714940000,25,Wednesday ,176,16,June,2014
1099,43.6863747,-79.4384155,Assault,Oakwood Village (107),1403770740000,26.0,8,June,2014.0,Assault,Apartment,1403770740000,26,Thursday  ,177,8,June,2014
1100,43.7984085,-79.2733688,Assault,Agincourt North (129),1403771400000,26.0,8,June,2014.0,Assault Bodily Harm,Outside,1403804760000,26,Thursday  ,177,17,June,2014
1101,43.6570702,-79.3745651,Robbery,Moss Park (73),1403972400000,28.0,16,June,2014.0,Robbery - Mugging,Outside,1403973240000,28,Saturday  ,179,16,June,2014
1102,43.6723595,-79.3768539,Robbery,Rosedale-Moore Park (98),1399135500000,3.0,16,May,2014.0,Robbery - Purse Snatch,Other,1399137300000,3,Saturday  ,123,17,May,2014
1103,43.7763367,-79.3576508,Assault,Don Valley Village (47),1399509600000,8.0,0,May,2014.0,Assault,House,1399510020000,8,Thursday  ,128,0,May,2014
1104,43.7821198,-79.2934647,Robbery,Tam O'Shanter-Sullivan (118),1399553700000,8.0,12,May,2014.0,Robbery - Mugging,Commercial,1399554120000,8,Thursday  ,128,13,May,2014
1105,43.7754097,-79.3338318,Robbery,Pleasant View (46),1399779000000,11.0,3,May,2014.0,Robbery - Mugging,Outside,1399780440000,11,Sunday    ,131,3,May,2014
1106,43.784832,-79.1954346,Assault,Morningside (135),1399807080000,11.0,11,May,2014.0,Assault,Apartment,1399807080000,11,Sunday    ,131,11,May,2014
1107,43.7599525,-79.2758408,Break and Enter,Dorset Park (126),1400205240000,16.0,1,May,2014.0,B&E,Commercial,1400206500000,16,Friday    ,136,2,May,2014
1108,43.6540642,-79.3799744,Assault,Church-Yonge Corridor (75),1400233200000,16.0,9,May,2014.0,Assault,Outside,1400233320000,16,Friday    ,136,9,May,2014
1109,43.8013077,-79.3707199,Assault,Hillcrest Village (48),1400231280000,16.0,9,May,2014.0,Assault With Weapon,Outside,1400231280000,16,Friday    ,136,9,May,2014
1110,43.7599525,-79.2758408,Break and Enter,Dorset Park (126),1400198400000,16.0,0,May,2014.0,B&E W'Intent,Commercial,1400246280000,16,Friday    ,136,13,May,2014
1111,43.6623344,-79.3671875,Assault,Cabbagetown-South St.James Town (71),1400263200000,16.0,18,May,2014.0,Assault,Apartment,1400270820000,16,Friday    ,136,20,May,2014
1112,43.7758293,-79.3961411,Break and Enter,Willowdale East (51),1400277240000,16.0,21,May,2014.0,B&E W'Intent,House,1400278500000,16,Friday    ,136,22,May,2014
1113,43.7496948,-79.2644653,Assault,Bendale (127),1400346840000,17.0,17,May,2014.0,Assault,Commercial,1400346840000,17,Saturday  ,137,17,May,2014
1114,43.6427689,-79.4259949,Assault,Little Portugal (84),1400897580000,24.0,2,May,2014.0,Assault With Weapon,Commercial,1400897580000,24,Saturday  ,144,2,May,2014
1115,43.7463188,-79.5881653,Robbery,Mount Olive-Silverstone-Jamestown (2),1400895000000,24.0,1,May,2014.0,Robbery - Taxi,Outside,1400898360000,24,Saturday  ,144,2,May,2014
1116,43.692749,-79.4566116,Assault,Caledonia-Fairbank (109),1403020800000,17.0,16,June,2014.0,Assault,Apartment,1403107740000,18,Wednesday ,169,16,June,2014
1117,43.7429581,-79.5147324,Robbery,Glenfield-Jane Heights (25),1406504400000,27.0,23,July,2014.0,Robbery - Mugging,Commercial,1406506020000,28,Monday    ,209,0,July,2014
1118,43.6860504,-79.3385849,Break and Enter,Danforth East York (59),1404243900000,1.0,19,July,2014.0,B&E,House,1404256920000,1,Tuesday   ,182,23,July,2014
1119,43.7642326,-79.2048569,Assault,Morningside (135),1404252000000,1.0,22,July,2014.0,Assault,Apartment,1404259020000,1,Tuesday   ,182,23,July,2014
1120,43.7032127,-79.3466263,Assault,Thorncliffe Park (55),1393599480000,28.0,14,February,2014.0,Assault,Outside,1393599480000,28,Friday    ,59,14,February,2014
1121,43.681282,-79.3576889,Assault,Playter Estates-Danforth (67),1393623600000,28.0,21,February,2014.0,Assault,Outside,1393624260000,28,Friday    ,59,21,February,2014
1122,43.7266884,-79.3034668,Robbery,Wexford/Maryvale (119),1393806660000,3.0,0,March,2014.0,Robbery - Purse Snatch,Outside,1393806660000,3,Monday    ,62,0,March,2014
1123,43.6865082,-79.4416199,Assault,Oakwood Village (107),1393873740000,3.0,19,March,2014.0,Assault,Apartment,1393873740000,3,Monday    ,62,19,March,2014
1124,43.8045387,-79.2075043,Assault,Malvern (132),1393842600000,3.0,10,March,2014.0,Assault,Other,1394010600000,5,Wednesday ,64,9,March,2014
1125,43.7558632,-79.5052261,Robbery,York University Heights (27),1394052960000,5.0,20,March,2014.0,Robbery With Weapon,Outside,1394053020000,5,Wednesday ,64,20,March,2014
1126,43.6664314,-79.4381866,Break and Enter,Dovercourt-Wallace Emerson-Junction (93),1394041200000,5.0,17,March,2014.0,B&E W'Intent,House,1394041200000,5,Wednesday ,64,17,March,2014
1127,43.7417831,-79.2552032,Assault,Bendale (127),1395323400000,20.0,13,March,2014.0,Assault,House,1395323700000,20,Thursday  ,79,13,March,2014
1128,43.7341347,-79.6007767,Assault,West Humber-Clairville (1),1395352500000,20.0,21,March,2014.0,Pointing A Firearm,Outside,1395352680000,20,Thursday  ,79,21,March,2014
1129,43.7464142,-79.3740082,Break and Enter,Banbury-Don Mills (42),1395325800000,20.0,14,March,2014.0,B&E,House,1395365580000,21,Friday    ,80,1,March,2014
1130,43.6518974,-79.3817139,Assault,Bay Street Corridor (76),1395408480000,21.0,13,March,2014.0,Assault,Other,1395408480000,21,Friday    ,80,13,March,2014
1131,43.6753578,-79.4047852,Assault,Annex (95),1395461580000,22.0,4,March,2014.0,Assault,Apartment,1395461580000,22,Saturday  ,81,4,March,2014
1132,43.6925888,-79.2937241,Assault,Taylor-Massey (61),1395442500000,21.0,22,March,2014.0,Assault,Outside,1395495240000,22,Saturday  ,81,13,March,2014
1133,43.7565041,-79.4065704,Assault,Willowdale East (51),1395527700000,22.0,22,March,2014.0,Assault,Apartment,1395528120000,22,Saturday  ,81,22,March,2014
1134,43.7327728,-79.2645569,Assault,Kennedy Park (124),1395530400000,22.0,23,March,2014.0,Assault,Other,1395531000000,22,Saturday  ,81,23,March,2014
